#timestamp_kf,x,y,z,qw,qx,qy,qz
1751615367439540625,0.43818349202482276272,-3.9086126975023050001,-19.589646730228910343,0.66648695796743662179,-0.73822281422069080392,-0.087177708130270814557,0.05676494175164223388
1751615367639777899,0.41784565512991977965,-3.8829833190317466496,-19.488429361742248602,0.66667931992839790656,-0.73865135309053375767,-0.083926821064940773653,0.053750829264168735466
1751615367840048790,0.39492963156574878436,-3.8546261469487315132,-19.381861254112013881,0.66648839717505370395,-0.73911250670736050594,-0.082334777158635949479,0.052219759795780064382
1751615368040353537,0.38401904146018811526,-3.8430846255568913428,-19.301105693665153495,0.66646385949896569389,-0.73917501786175177081,-0.082143062937806987645,0.05194934210247509343
1751615368273179054,0.36921613804140196446,-3.8282606830815635313,-19.201753291319331396,0.6666816266329153029,-0.73955070962619307018,-0.078893840803680295726,0.048745445606698301066
1751615368505525112,0.35928761295093797346,-3.8197051827396202306,-19.122773967352589608,0.66660715346881016519,-0.73968010944681394925,-0.078543487016028437631,0.048364855657326094596
1751615368737810135,0.34700671725550452651,-3.8100953394782766104,-19.03895470161447534,0.66655314552092292946,-0.73983357065998189839,-0.077921501482867555621,0.047764333027056855852
1751615368970031977,0.332092130141545816,-3.7993115992474630893,-18.950270534957834201,0.6666105793980043881,-0.73998270628833218154,-0.076749317252724463811,0.046534633468729401373
1751615369202303410,0.32161758163618503481,-3.7927208053451253456,-18.878953958566853544,0.66651742916236211833,-0.74018661376105254757,-0.076018338524342060625,0.045820362520237391257
1751615369832837105,0.30007166703087068127,-3.7813523014301813063,-18.724307896079537272,0.66628083842264096415,-0.7404992341576991377,-0.075465922016440423192,0.04511788069498444409
1751615370131593227,0.28494293148205684929,-3.7739578207712090041,-18.642897757103625622,0.66630102698892090807,-0.74061284408766436815,-0.074700285768626945027,0.044220175183531530705
1751615370332038879,0.27681799085712976982,-3.7702775520238640539,-18.596816789651370527,0.66623642273092731347,-0.74072383671619046464,-0.074375387426063199747,0.043880844037196005403
